trip_id,origin_id,destination_id,mode,distance_km,hour_of_day,day_of_week,is_weekend,is_peak_hour,weather,traffic_level,scheduled_headway_min,passenger_density,upstream_delay_min,actual_travel_time_min,delay_minutes,actual_waiting_time_min,fare_inr,dataset_label
TRIP_001974,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.81,22,2,0,0,Clear,2,15.0,0.22,0.3,11.0,0.7,8.0,20.0,Demo / Synthetic Data
TRIP_001975,ORIGIN_14,DEST_4,water_metro,1.87,8,2,0,1,Moderate Rain,3,15.0,0.83,2.3,7.7,5.0,8.8,20.0,Demo / Synthetic Data
TRIP_001976,METRO_EDAPPALLY,METRO_KALOOR,metro,4.08,21,1,0,0,Clear,2,7.0,0.39,1.3,7.7,0.9,5.1,19.0,Demo / Synthetic Data
TRIP_001977,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.51,16,2,0,0,Clear,1,15.0,0.34,1.6,8.4,1.8,7.0,20.0,Demo / Synthetic Data
TRIP_001978,METRO_ALUVA,METRO_EDAPPALLY,metro,8.21,9,1,0,1,Clear,3,7.0,0.7,1.4,15.5,2.6,4.7,28.1,Demo / Synthetic Data
TRIP_001979,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.95,6,2,0,0,Monsoon Heavy Rain,1,12.0,0.57,2.0,8.3,5.4,8.8,13.5,Demo / Synthetic Data
TRIP_001980,ORIGIN_16,DEST_1,metro,2.98,8,4,0,1,Clear,4,7.0,0.63,1.0,6.9,2.9,3.8,16.6,Demo / Synthetic Data
TRIP_001981,METRO_EDAPPALLY,METRO_KALOOR,metro,4.11,18,3,0,1,Clear,3,7.0,0.72,0.3,7.6,0.8,3.9,19.0,Demo / Synthetic Data
TRIP_001982,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.27,15,6,1,0,Moderate Rain,2,12.0,0.42,4.0,19.9,7.9,8.4,19.5,Demo / Synthetic Data
TRIP_001983,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.25,9,4,0,1,Clear,2,7.0,0.67,0.5,9.2,0.0,3.5,21.6,Demo / Synthetic Data
TRIP_001984,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.23,19,1,0,1,Clear,3,12.0,0.73,5.4,20.4,10.2,7.4,19.4,Demo / Synthetic Data
TRIP_001985,ORIGIN_20,DEST_20,metro,4.24,18,3,0,1,Moderate Rain,3,7.0,0.84,0.0,7.8,0.0,4.3,19.3,Demo / Synthetic Data
TRIP_001986,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.91,15,4,0,0,Moderate Rain,1,12.0,0.41,0.3,22.6,2.1,6.4,22.4,Demo / Synthetic Data
TRIP_001987,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.12,13,5,1,0,Clear,1,12.0,0.34,0.0,16.2,0.7,7.3,19.2,Demo / Synthetic Data
TRIP_001988,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.61,5,4,0,0,Clear,3,15.0,0.39,0.1,10.9,0.1,7.2,20.0,Demo / Synthetic Data
TRIP_001989,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.63,22,5,1,0,Clear,2,15.0,0.35,0.0,8.6,0.8,8.0,20.0,Demo / Synthetic Data
TRIP_001990,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.32,7,1,0,0,Clear,1,0.0,0.23,0.0,4.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_001991,ORIGIN_2,DEST_19,water_metro,6.73,21,1,0,0,Moderate Rain,1,15.0,0.59,0.8,20.8,2.2,7.9,30.0,Demo / Synthetic Data
TRIP_001992,METRO_VYTTILA,WATER_VYTTILA,walking,0.38,5,0,0,0,Monsoon Heavy Rain,1,0.0,0.57,0.0,5.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_001993,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.41,10,0,0,1,Clear,4,0.0,0.62,0.0,5.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_001994,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.39,12,6,1,0,Clear,3,15.0,0.3,2.8,14.7,4.6,9.2,20.0,Demo / Synthetic Data
TRIP_001995,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.5,7,6,1,0,Clear,1,12.0,0.31,1.5,17.9,1.9,6.8,19.9,Demo / Synthetic Data
TRIP_001996,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.87,17,4,0,1,Clear,3,12.0,0.74,3.7,9.5,7.3,8.2,13.4,Demo / Synthetic Data
TRIP_001997,METRO_ALUVA,METRO_EDAPPALLY,metro,8.1,15,3,0,0,Monsoon Heavy Rain,1,7.0,0.46,0.7,15.1,1.1,4.4,27.8,Demo / Synthetic Data
TRIP_001998,METRO_ALUVA,METRO_EDAPPALLY,metro,8.17,21,2,0,0,Clear,1,7.0,0.33,0.2,14.6,0.2,3.3,28.0,Demo / Synthetic Data
TRIP_001999,METRO_KALOOR,METRO_MG_ROAD,metro,2.24,8,0,0,1,Clear,3,7.0,0.75,1.0,4.7,1.6,3.9,14.9,Demo / Synthetic Data
TRIP_002000,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.64,9,1,0,1,Clear,3,15.0,0.65,1.0,8.0,1.6,7.0,20.0,Demo / Synthetic Data
TRIP_002001,METRO_KALOOR,METRO_MG_ROAD,metro,2.22,9,2,0,1,Clear,2,7.0,0.63,1.0,4.8,2.0,4.2,14.9,Demo / Synthetic Data
TRIP_002002,ORIGIN_2,DEST_20,water_metro,8.3,15,1,0,0,Clear,1,15.0,0.29,0.0,24.5,0.2,9.3,30.0,Demo / Synthetic Data
TRIP_002003,METRO_EDAPPALLY,METRO_KALOOR,metro,4.05,14,3,0,0,Clear,1,7.0,0.21,0.3,7.9,0.0,3.2,18.9,Demo / Synthetic Data
TRIP_002004,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.07,18,2,0,1,Moderate Rain,3,7.0,0.87,0.3,8.9,0.8,3.0,21.2,Demo / Synthetic Data
TRIP_002005,METRO_MG_ROAD,METRO_VYTTILA,metro,4.87,6,1,0,0,Clear,1,7.0,0.32,0.4,9.3,0.2,3.1,20.7,Demo / Synthetic Data
TRIP_002006,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.35,20,4,0,1,Clear,4,15.0,0.77,1.2,4.4,1.8,8.5,20.0,Demo / Synthetic Data
TRIP_002007,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.71,8,2,0,1,Monsoon Heavy Rain,4,12.0,0.91,9.9,28.8,19.7,11.7,22.1,Demo / Synthetic Data
TRIP_002008,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.17,22,3,0,0,Clear,1,12.0,0.26,0.3,16.4,0.2,5.0,19.3,Demo / Synthetic Data
TRIP_002009,METRO_ALUVA,METRO_EDAPPALLY,metro,8.19,18,5,1,1,Clear,4,7.0,0.72,1.2,15.9,2.7,4.3,28.0,Demo / Synthetic Data
TRIP_002010,METRO_ALUVA,METRO_EDAPPALLY,metro,8.31,13,4,0,0,Monsoon Heavy Rain,3,7.0,0.54,0.2,14.5,0.4,2.5,28.3,Demo / Synthetic Data
TRIP_002011,ORIGIN_8,DEST_18,metro,8.26,9,2,0,1,Clear,4,7.0,0.72,0.0,14.5,0.0,3.3,28.2,Demo / Synthetic Data
TRIP_002012,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.09,7,6,1,0,Clear,2,12.0,0.34,1.4,17.2,3.4,7.6,19.2,Demo / Synthetic Data
TRIP_002013,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.28,9,2,0,1,Moderate Rain,3,15.0,0.85,0.5,14.4,2.5,7.2,20.0,Demo / Synthetic Data
TRIP_002014,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.7,12,4,0,0,Clear,1,15.0,0.37,0.2,11.6,0.6,8.4,20.0,Demo / Synthetic Data
TRIP_002015,ORIGIN_18,DEST_15,metro,11.56,6,0,0,0,Clear,2,7.0,0.4,0.2,19.9,0.3,2.9,35.4,Demo / Synthetic Data
TRIP_002016,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.78,10,0,0,1,Clear,3,15.0,0.63,3.6,11.6,7.6,9.4,20.0,Demo / Synthetic Data
TRIP_002017,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.08,13,4,0,0,Clear,1,2.0,0.25,0.0,3.0,0.1,2.3,30.0,Demo / Synthetic Data
TRIP_002018,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.63,16,6,1,0,Clear,1,12.0,0.24,0.6,22.8,2.5,6.5,21.9,Demo / Synthetic Data
TRIP_002019,METRO_VYTTILA,WATER_VYTTILA,walking,0.29,14,0,0,0,Clear,2,0.0,0.34,0.4,3.6,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002020,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,23,0,0,0,Clear,2,0.0,0.22,0.0,5.2,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002021,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.91,8,6,1,1,Clear,2,12.0,0.68,3.0,24.1,4.9,7.4,22.4,Demo / Synthetic Data
TRIP_002022,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.2,13,3,0,0,Clear,1,0.0,0.38,0.0,2.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002023,METRO_VYTTILA,WATER_VYTTILA,walking,0.23,15,5,1,0,Clear,2,0.0,0.25,0.0,3.0,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002024,ORIGIN_15,DEST_9,feeder_bus,7.8,12,5,1,0,Clear,2,12.0,0.37,1.5,26.2,3.3,6.9,24.0,Demo / Synthetic Data
TRIP_002025,ORIGIN_15,DEST_20,feeder_bus,4.43,15,0,0,0,Clear,1,12.0,0.33,0.3,14.2,0.2,6.5,18.0,Demo / Synthetic Data
TRIP_002026,ORIGIN_1,DEST_20,auto,2.04,20,0,0,1,Clear,3,2.0,0.68,2.2,7.5,4.9,4.0,38.1,Demo / Synthetic Data
TRIP_002027,ORIGIN_14,DEST_18,water_metro,8.24,20,6,1,1,Clear,3,15.0,0.67,2.1,25.7,4.1,8.1,30.0,Demo / Synthetic Data
TRIP_002028,METRO_KALOOR,METRO_MG_ROAD,metro,2.23,7,4,0,0,Clear,3,7.0,0.27,0.0,4.1,0.0,3.5,14.9,Demo / Synthetic Data
TRIP_002029,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.34,8,2,0,1,Moderate Rain,3,12.0,0.95,4.7,20.6,9.2,8.3,19.6,Demo / Synthetic Data
TRIP_002030,ORIGIN_20,DEST_12,water_metro,4.83,17,1,0,1,Clear,3,15.0,0.69,0.6,15.4,1.0,7.6,20.0,Demo / Synthetic Data
TRIP_002031,METRO_ALUVA,METRO_EDAPPALLY,metro,8.13,8,3,0,1,Clear,4,7.0,0.74,0.8,15.0,0.6,3.6,27.9,Demo / Synthetic Data
TRIP_002032,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.33,19,0,0,1,Clear,4,15.0,0.73,1.7,14.9,3.7,9.1,20.0,Demo / Synthetic Data
TRIP_002033,METRO_ALUVA,METRO_EDAPPALLY,metro,7.96,13,5,1,0,Moderate Rain,2,7.0,0.52,0.2,14.3,0.0,3.3,27.5,Demo / Synthetic Data
TRIP_002034,ORIGIN_3,DEST_20,walking,4.61,14,6,1,0,Moderate Rain,2,0.0,0.44,0.0,61.1,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002035,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.51,20,2,0,1,Moderate Rain,3,15.0,0.94,1.1,4.7,2.2,8.0,20.0,Demo / Synthetic Data
TRIP_002036,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.12,11,0,0,0,Moderate Rain,1,2.0,0.53,1.0,3.4,1.0,1.4,30.0,Demo / Synthetic Data
TRIP_002037,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.7,8,6,1,1,Moderate Rain,4,12.0,0.93,6.5,26.5,12.5,10.6,22.1,Demo / Synthetic Data
TRIP_002038,METRO_VYTTILA,WATER_VYTTILA,walking,0.35,20,1,0,1,Clear,2,0.0,0.77,0.3,4.7,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002039,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.84,7,4,0,0,Clear,1,15.0,0.36,1.1,12.7,2.7,8.0,20.0,Demo / Synthetic Data
TRIP_002040,METRO_KALOOR,METRO_MG_ROAD,metro,2.24,9,2,0,1,Moderate Rain,4,7.0,0.82,0.0,3.6,0.5,2.0,14.9,Demo / Synthetic Data
TRIP_002041,ORIGIN_17,DEST_9,feeder_bus,10.34,11,6,1,0,Clear,3,12.0,0.28,4.7,36.4,8.7,8.9,28.6,Demo / Synthetic Data
TRIP_002042,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.37,13,5,1,0,Clear,1,0.0,0.34,0.0,4.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002043,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.1,5,3,0,0,Clear,1,12.0,0.23,0.3,16.2,0.2,6.4,19.2,Demo / Synthetic Data
TRIP_002044,METRO_EDAPPALLY,METRO_KALOOR,metro,3.89,15,3,0,0,Clear,1,7.0,0.23,0.5,7.3,1.0,3.2,18.6,Demo / Synthetic Data
TRIP_002045,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.76,13,0,0,0,Clear,1,12.0,0.3,0.0,5.3,0.6,6.0,13.2,Demo / Synthetic Data
TRIP_002046,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.21,20,2,0,1,Clear,3,12.0,0.77,7.5,23.1,15.9,11.2,19.4,Demo / Synthetic Data
TRIP_002047,METRO_EDAPPALLY,METRO_KALOOR,metro,4.23,12,0,0,0,Clear,2,7.0,0.3,0.4,8.9,1.9,3.9,19.3,Demo / Synthetic Data
TRIP_002048,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.65,22,3,0,0,Clear,1,12.0,0.27,1.4,6.2,2.1,6.4,13.0,Demo / Synthetic Data
TRIP_002049,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.71,11,2,0,0,Clear,1,12.0,0.33,0.7,21.1,0.7,7.2,22.1,Demo / Synthetic Data
TRIP_002050,METRO_ALUVA,METRO_EDAPPALLY,metro,8.29,12,5,1,0,Moderate Rain,1,7.0,0.54,0.2,14.4,0.0,2.0,28.2,Demo / Synthetic Data
TRIP_002051,METRO_KALOOR,METRO_MG_ROAD,metro,2.31,12,1,0,0,Moderate Rain,2,7.0,0.6,0.0,4.0,0.4,5.1,15.1,Demo / Synthetic Data
TRIP_002052,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.63,7,5,1,0,Clear,2,15.0,0.33,1.5,8.6,2.6,7.1,20.0,Demo / Synthetic Data
TRIP_002053,METRO_ALUVA,METRO_EDAPPALLY,metro,8.16,20,3,0,1,Clear,2,7.0,0.61,0.0,14.2,0.1,3.3,28.0,Demo / Synthetic Data
TRIP_002054,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.85,13,1,0,0,Monsoon Heavy Rain,1,12.0,0.51,3.0,7.6,5.2,6.9,13.3,Demo / Synthetic Data
TRIP_002055,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.43,15,6,1,0,Moderate Rain,2,15.0,0.6,1.3,5.2,2.1,8.8,20.0,Demo / Synthetic Data
TRIP_002056,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.62,21,6,1,0,Moderate Rain,1,12.0,0.41,2.2,6.1,3.3,6.5,12.9,Demo / Synthetic Data
TRIP_002057,METRO_KALOOR,METRO_MG_ROAD,metro,2.27,19,6,1,1,Clear,3,7.0,0.67,0.3,4.1,0.0,3.0,15.0,Demo / Synthetic Data
TRIP_002058,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.25,23,0,0,0,Moderate Rain,1,12.0,0.56,0.8,17.7,2.0,7.2,19.5,Demo / Synthetic Data
TRIP_002059,METRO_EDAPPALLY,METRO_KALOOR,metro,4.04,6,3,0,0,Clear,2,7.0,0.26,0.0,7.3,0.0,3.0,18.9,Demo / Synthetic Data
TRIP_002060,METRO_KALOOR,METRO_MG_ROAD,metro,2.18,9,0,0,1,Clear,3,7.0,0.62,0.0,4.4,0.3,2.6,14.8,Demo / Synthetic Data
TRIP_002061,ORIGIN_10,DEST_20,metro,5.58,18,0,0,1,Clear,2,7.0,0.62,0.5,10.4,1.1,4.8,22.3,Demo / Synthetic Data
TRIP_002062,METRO_EDAPPALLY,METRO_KALOOR,metro,4.06,22,0,0,0,Moderate Rain,1,7.0,0.59,0.0,6.8,0.0,3.1,18.9,Demo / Synthetic Data
TRIP_002063,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.94,17,0,0,1,Moderate Rain,3,12.0,0.88,3.8,25.0,7.4,7.4,22.5,Demo / Synthetic Data
TRIP_002064,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.93,12,6,1,0,Moderate Rain,2,12.0,0.54,2.1,8.0,4.2,7.0,13.5,Demo / Synthetic Data
TRIP_002065,METRO_ALUVA,METRO_EDAPPALLY,metro,8.19,19,3,0,1,Moderate Rain,3,7.0,0.89,0.0,14.1,0.0,1.8,28.0,Demo / Synthetic Data
TRIP_002066,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.85,8,2,0,1,Clear,4,12.0,0.64,5.2,10.1,9.6,9.5,13.3,Demo / Synthetic Data
TRIP_002067,METRO_ALUVA,METRO_EDAPPALLY,metro,8.21,19,4,0,1,Clear,3,7.0,0.66,0.8,14.7,0.6,3.6,28.1,Demo / Synthetic Data
TRIP_002068,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.4,8,0,0,1,Clear,3,15.0,0.74,3.5,16.0,7.3,9.3,20.0,Demo / Synthetic Data
TRIP_002069,METRO_KALOOR,METRO_MG_ROAD,metro,2.13,23,6,1,0,Clear,1,7.0,0.3,0.3,4.1,0.2,4.4,14.7,Demo / Synthetic Data
TRIP_002070,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.0,21,2,0,0,Clear,3,7.0,0.31,0.0,8.2,0.4,3.2,21.0,Demo / Synthetic Data
TRIP_002071,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.03,19,1,0,1,Moderate Rain,4,2.0,0.95,4.2,6.6,9.0,3.7,30.0,Demo / Synthetic Data
TRIP_002072,METRO_EDAPPALLY,METRO_KALOOR,metro,4.01,6,1,0,0,Moderate Rain,2,7.0,0.43,0.1,7.5,0.8,3.3,18.8,Demo / Synthetic Data
TRIP_002073,BUS_FORT_KOCHI_STAND,BUS_MATTANCHERRY_BAZAAR,feeder_bus,1.8,21,5,1,0,Clear,1,12.0,0.26,0.4,6.0,1.5,6.2,13.2,Demo / Synthetic Data
TRIP_002074,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.48,23,4,0,0,Moderate Rain,2,15.0,0.44,1.9,8.7,2.7,8.4,20.0,Demo / Synthetic Data
TRIP_002075,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.2,20,2,0,1,Clear,2,7.0,0.68,0.1,9.2,0.1,4.0,21.4,Demo / Synthetic Data
TRIP_002076,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.76,16,0,0,0,Clear,2,15.0,0.22,0.2,8.7,1.3,6.7,20.0,Demo / Synthetic Data
TRIP_002077,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.24,6,1,0,0,Clear,2,7.0,0.4,0.0,9.4,0.0,4.6,21.5,Demo / Synthetic Data
TRIP_002078,WATER_FORT_KOCHI,BUS_FORT_KOCHI_STAND,walking,0.36,6,3,0,0,Clear,2,0.0,0.32,0.3,4.6,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002079,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.35,11,6,1,0,Monsoon Heavy Rain,3,15.0,0.57,3.0,15.5,6.0,9.2,20.0,Demo / Synthetic Data
TRIP_002080,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.22,20,5,1,1,Clear,3,15.0,0.67,0.1,13.2,1.1,9.0,20.0,Demo / Synthetic Data
TRIP_002081,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.1,15,6,1,0,Monsoon Heavy Rain,2,12.0,0.4,3.5,18.6,6.5,8.6,19.2,Demo / Synthetic Data
TRIP_002082,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.93,14,3,0,0,Clear,2,12.0,0.23,1.6,7.0,3.8,7.8,13.5,Demo / Synthetic Data
TRIP_002083,METRO_MG_ROAD,METRO_VYTTILA,metro,4.74,19,6,1,1,Clear,3,7.0,0.61,0.2,7.6,0.0,5.0,20.4,Demo / Synthetic Data
TRIP_002084,ORIGIN_1,DEST_8,auto,6.2,12,3,0,0,Clear,1,2.0,0.36,0.1,16.4,0.2,0.5,100.5,Demo / Synthetic Data
TRIP_002085,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.3,20,5,1,1,Clear,4,15.0,0.65,1.0,5.1,2.6,8.1,20.0,Demo / Synthetic Data
TRIP_002086,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.92,17,1,0,1,Clear,3,12.0,0.65,8.3,12.3,15.4,11.9,13.5,Demo / Synthetic Data
TRIP_002087,METRO_ALUVA,METRO_EDAPPALLY,metro,8.33,16,0,0,0,Clear,3,7.0,0.29,0.8,15.7,0.7,3.9,28.3,Demo / Synthetic Data
TRIP_002088,METRO_ALUVA,METRO_EDAPPALLY,metro,8.14,22,0,0,0,Moderate Rain,1,7.0,0.53,0.0,14.3,0.7,3.7,27.9,Demo / Synthetic Data
TRIP_002089,BUS_THOPPUMPADY,METRO_ERNAKULAM_SOUTH,feeder_bus,5.3,11,5,1,0,Monsoon Heavy Rain,1,12.0,0.47,1.6,18.2,3.7,7.4,19.5,Demo / Synthetic Data
TRIP_002090,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.04,6,0,0,0,Clear,2,12.0,0.28,2.1,5.6,4.2,6.6,11.9,Demo / Synthetic Data
TRIP_002091,WATER_SOUTH_CHITTOOR,WATER_CHERANALLOOR,water_metro,2.41,10,1,0,1,Monsoon Heavy Rain,4,15.0,0.88,4.2,11.7,8.8,11.3,20.0,Demo / Synthetic Data
TRIP_002092,ORIGIN_11,DEST_18,metro,8.77,12,1,0,0,Clear,1,7.0,0.26,0.0,15.7,0.0,3.5,29.3,Demo / Synthetic Data
TRIP_002093,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.83,13,0,0,0,Clear,1,15.0,0.34,0.2,11.1,1.1,7.4,20.0,Demo / Synthetic Data
TRIP_002094,METRO_VYTTILA,METRO_THRIPUNITHURA,metro,5.1,17,5,1,1,Moderate Rain,3,7.0,0.87,0.6,10.5,1.4,3.9,21.2,Demo / Synthetic Data
TRIP_002095,METRO_MG_ROAD,METRO_VYTTILA,metro,5.0,15,1,0,0,Clear,2,7.0,0.27,0.5,7.5,0.0,5.2,21.0,Demo / Synthetic Data
TRIP_002096,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.48,16,6,1,0,Monsoon Heavy Rain,2,15.0,0.43,2.6,6.3,5.0,8.3,20.0,Demo / Synthetic Data
TRIP_002097,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.85,21,6,1,0,Moderate Rain,2,15.0,0.43,0.9,12.3,2.2,7.4,20.0,Demo / Synthetic Data
TRIP_002098,ORIGIN_3,DEST_4,feeder_bus,10.64,9,1,0,1,Moderate Rain,3,12.0,0.94,3.4,36.8,7.6,7.4,29.2,Demo / Synthetic Data
TRIP_002099,WATER_HIGH_COURT,WATER_FORT_KOCHI,water_metro,4.23,22,3,0,0,Moderate Rain,2,15.0,0.45,1.3,14.1,2.9,8.0,20.0,Demo / Synthetic Data
TRIP_002100,METRO_EDAPPALLY,BUS_AMRITA_HOSPITAL,feeder_bus,1.92,18,5,1,1,Moderate Rain,4,12.0,0.91,4.8,9.9,10.2,8.3,13.5,Demo / Synthetic Data
TRIP_002101,METRO_EDAPPALLY,METRO_KALOOR,metro,4.13,23,1,0,0,Clear,2,7.0,0.24,0.3,7.2,0.5,4.3,19.1,Demo / Synthetic Data
TRIP_002102,ORIGIN_5,DEST_11,water_metro,3.88,12,0,0,0,Clear,2,15.0,0.28,0.6,12.4,0.9,7.8,20.0,Demo / Synthetic Data
TRIP_002103,WATER_VYTTILA,WATER_KAKKANAD,water_metro,9.27,9,6,1,1,Clear,3,15.0,0.8,1.2,28.6,2.2,7.9,30.0,Demo / Synthetic Data
TRIP_002104,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.12,11,5,1,0,Clear,2,2.0,0.3,1.2,4.0,1.9,3.3,30.0,Demo / Synthetic Data
TRIP_002105,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.14,7,1,0,0,Moderate Rain,2,2.0,0.57,1.0,3.1,3.0,1.7,30.0,Demo / Synthetic Data
TRIP_002106,METRO_VYTTILA,WATER_VYTTILA,walking,0.24,16,3,0,0,Clear,1,0.0,0.25,0.4,2.8,0.0,0.0,0.0,Demo / Synthetic Data
TRIP_002107,WATER_HIGH_COURT,WATER_VYPIN,water_metro,3.85,15,5,1,0,Moderate Rain,2,15.0,0.51,1.4,13.0,2.4,8.1,20.0,Demo / Synthetic Data
TRIP_002108,METRO_MG_ROAD,WATER_HIGH_COURT,auto,1.11,20,3,0,1,Clear,4,2.0,0.64,3.3,5.7,6.3,2.8,30.0,Demo / Synthetic Data
TRIP_002109,BUS_VYTTILA_HUB_BAY1,BUS_KAKKANAD_CIVIL,feeder_bus,6.8,23,5,1,0,Monsoon Heavy Rain,2,12.0,0.52,4.5,25.3,8.9,8.0,22.2,Demo / Synthetic Data
TRIP_002110,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.34,11,3,0,0,Clear,1,15.0,0.34,0.0,4.9,0.4,8.0,20.0,Demo / Synthetic Data
TRIP_002111,ORIGIN_10,DEST_14,metro,5.05,17,4,0,1,Moderate Rain,3,7.0,0.97,0.5,9.5,0.2,3.0,21.1,Demo / Synthetic Data
TRIP_002112,METRO_MG_ROAD,WATER_HIGH_COURT,feeder_bus,1.22,13,4,0,0,Clear,1,12.0,0.34,0.3,3.7,0.6,7.2,12.2,Demo / Synthetic Data
TRIP_002113,METRO_KALOOR,METRO_MG_ROAD,metro,2.22,14,3,0,0,Clear,1,7.0,0.3,0.0,3.8,0.0,3.4,14.9,Demo / Synthetic Data
TRIP_002114,WATER_HIGH_COURT,WATER_BOLGATTY,water_metro,1.47,23,0,0,0,Clear,2,15.0,0.28,0.2,4.7,0.6,8.0,20.0,Demo / Synthetic Data
